model,anchor_idx,direction,mag_cm,anchor_min_v2v_m,denoised_min_v2v_m,a_correction_m,b_motion_from_anchor_m,b_motion_from_perturbed_m,pullback_m,recovery_0.5cm,recovery_1cm,recovery_2cm,recovery_5cm
uncond,34,+z,1,0.009911026805639267,0.004839899484068155,0.04872705787420273,0.0531531423330307,0.05698058009147644,0.023385271430015564,True,True,True,True
uncond,35,+z,1,0.016092922538518906,0.012314589694142342,0.05301009118556976,0.048768576234579086,0.05245313420891762,0.019554972648620605,False,False,True,True
uncond,36,+z,1,0.013491945341229439,0.028232833370566368,0.03550200164318085,0.06337108463048935,0.05502644181251526,-0.04518473148345947,False,False,False,True
uncond,37,+z,1,0.0171976238489151,0.009023300372064114,0.05786517262458801,0.05674634501338005,0.053363699465990067,-0.01508679986000061,False,True,True,True
uncond,38,+z,1,0.012182592414319515,0.0037426049821078777,0.043968744575977325,0.05556995049118996,0.047230515629053116,-0.03887733817100525,True,True,True,True
uncond,39,+z,1,0.02321326732635498,0.021548090502619743,0.07089459151029587,0.05832310765981674,0.06370515376329422,0.03440171480178833,False,False,False,True
uncond,40,+z,1,0.009000150486826897,0.013935276307165623,0.02913380227982998,0.04756966605782509,0.048166681081056595,0.00916193425655365,False,False,True,True
uncond,41,+z,1,0.013555851764976978,0.025883512571454048,0.05335967615246773,0.05332999676465988,0.04881693050265312,-0.015928614884614944,False,False,False,True
uncond,42,+z,1,0.01487455703318119,0.006195594556629658,0.0678735002875328,0.06171293929219246,0.06645513325929642,0.029601722955703735,False,True,True,True
uncond,43,+z,1,0.010229171253740788,0.012463133782148361,0.04726952314376831,0.08387617021799088,0.0903024896979332,0.06562025845050812,False,False,True,True
uncond,44,+z,1,0.005803156178444624,0.016033552587032318,0.026566380634903908,0.03595786541700363,0.034517500549554825,0.009485602378845215,False,False,True,True
uncond,45,+z,1,0.00961802527308464,0.014723521657288074,0.043907392770051956,0.055632561445236206,0.06280387192964554,0.04744008183479309,False,False,True,True
uncond,46,+z,1,0.004035711754113436,0.008181443437933922,0.03374433517456055,0.04597688093781471,0.046948615461587906,0.007998775690793991,False,True,True,True
uncond,47,+z,1,0.0169980451464653,0.012541796080768108,0.035282399505376816,0.04265683889389038,0.04532930999994278,0.01491934061050415,False,False,True,True
uncond,48,+z,1,0.009775537997484207,0.01027713157236576,0.05617064982652664,0.06725901365280151,0.06039053574204445,-0.038790732622146606,False,False,True,True
uncond,49,+z,1,0.010337849147617817,0.03199581429362297,0.043632540851831436,0.04670483618974686,0.049053777009248734,0.018158704042434692,False,False,False,True
uncond,50,+z,1,0.0046088616363704205,0.03681022301316261,0.05586334317922592,0.06409217417240143,0.07112352550029755,0.04712897539138794,False,False,False,True
uncond,51,+z,1,0.004776366520673037,0.002240912988781929,0.0516999177634716,0.058313991874456406,0.05555170029401779,-0.007430762052536011,True,True,True,True
uncond,52,+z,1,0.01261051930487156,0.005556546151638031,0.04831632226705551,0.06142855063080788,0.05339876562356949,-0.04086042568087578,False,True,True,True
uncond,53,+z,1,0.005955229979008436,0.01026987936347723,0.09386575222015381,0.08117014914751053,0.07336638122797012,-0.05145522952079773,False,False,True,True
uncond,54,+z,1,0.007020900491625071,0.009549613110721111,0.05319398269057274,0.09793848544359207,0.09954744577407837,0.023441225290298462,False,True,True,True
uncond,55,+z,1,0.015004224143922329,0.01707981340587139,0.03919743001461029,0.099907286465168,0.09589833766222,-0.0325407013297081,False,False,True,True
uncond,56,+z,1,0.009412880055606365,0.006525911390781403,0.05619387701153755,0.03699208423495293,0.03960579261183739,0.013910040259361267,False,True,True,True
uncond,57,+z,1,0.011260945349931717,0.0038524740375578403,0.07113590836524963,0.05762550234794617,0.054997723549604416,-0.0042015016078948975,True,True,True,True
uncond,58,+z,1,0.009028458967804909,0.011644765734672546,0.048227276653051376,0.058185283094644547,0.05867605283856392,0.005815029144287109,False,False,True,True
uncond,59,+z,1,0.008143105544149876,0.007016654126346111,0.052719201892614365,0.044101182371377945,0.03871909901499748,-0.014765173196792603,False,True,True,True
uncond,60,+z,1,0.016322767361998558,0.010139921680092812,0.08426347374916077,0.048660311847925186,0.05129000172019005,0.01808662712574005,False,False,True,True
uncond,61,+z,1,0.011580606922507286,0.006686066277325153,0.029554128646850586,0.0723930299282074,0.07356956601142883,0.014708101749420166,False,True,True,True
uncond,62,+z,1,0.011425155214965343,0.02436518482863903,0.052194107323884964,0.03797639161348343,0.03789182007312775,-0.0024944543838500977,False,False,False,True
uncond,63,+z,1,0.06744912266731262,0.059585317969322205,0.04212392866611481,0.04562089592218399,0.03796800598502159,-0.02856507897377014,False,False,False,False
uncond,64,+z,1,0.007142938673496246,0.047706227749586105,0.05119173973798752,0.09096561372280121,0.09994404017925262,0.0913691520690918,False,False,False,True
uncond,65,+z,1,0.10640449821949005,0.027844877913594246,0.04002578184008598,0.06356397271156311,0.05635754019021988,-0.03793489933013916,False,False,False,True
uncond,66,+z,1,0.007611551322042942,0.017659317702054977,0.041887421160936356,0.06137135997414589,0.06195802614092827,0.0074977874755859375,False,False,True,True
uncond,67,+z,1,0.007673942018300295,0.05788655951619148,0.06487385183572769,0.05435554310679436,0.059421177953481674,0.032032132148742676,False,False,False,False
uncond,68,+z,1,0.025562584400177002,0.04423427954316139,0.035885173827409744,0.07673819363117218,0.06976348906755447,-0.04669469594955444,False,False,False,True
uncond,69,+z,1,0.009512090124189854,0.02188023179769516,0.04024362936615944,0.07554322481155396,0.07283187657594681,-0.01323854923248291,False,False,False,True
uncond,70,+z,1,0.026510344818234444,0.1500273495912552,0.039306510239839554,0.05803171545267105,0.05420805141329765,-0.016865074634552002,False,False,False,False
uncond,71,+z,1,0.013160969130694866,0.04967406764626503,0.08289314061403275,0.06178898736834526,0.055118028074502945,-0.03460979461669922,False,False,False,True
uncond,72,+z,1,0.009075991809368134,0.012833068147301674,0.0544193834066391,0.06745457649230957,0.07217414677143097,0.034916311502456665,False,False,True,True
uncond,73,+z,1,0.014946511946618557,0.0409952737390995,0.06112993508577347,0.052699506282806396,0.0495724119246006,-0.009415417909622192,False,False,False,True
uncond,74,+z,1,0.00438774423673749,0.012983140535652637,0.05157141014933586,0.052076540887355804,0.04381026700139046,-0.0355568528175354,False,False,True,True
uncond,75,+z,1,0.016669638454914093,0.007109482306987047,0.08416900038719177,0.07032927125692368,0.0671001598238945,-0.01629120111465454,False,True,True,True
uncond,76,+z,1,0.009801417589187622,0.05026570335030556,0.05281026288866997,0.048391420394182205,0.057044617831707,0.05009198188781738,False,False,False,False
uncond,77,+z,1,0.0022902421187609434,0.05277279019355774,0.05733183026313782,0.06737645715475082,0.07131220400333405,0.029045850038528442,False,False,False,False
uncond,78,+z,1,0.0023032180033624172,0.011902950704097748,0.06233954429626465,0.34639930725097656,0.3373873829841614,-0.30447256565093994,False,False,True,True
uncond,79,+z,1,0.008906951174139977,0.0729992687702179,0.06364340335130692,0.09991059452295303,0.0909448191523552,-0.08119751513004303,False,False,False,False
uncond,80,+z,1,0.009306210093200207,0.05757630988955498,0.04683622717857361,0.037890609353780746,0.04390505701303482,0.03033263236284256,False,False,False,False
uncond,81,+z,1,0.00739709846675396,0.04556870087981224,0.05306624248623848,0.09375482052564621,0.08699558675289154,-0.056675076484680176,False,False,False,True
uncond,82,+z,1,0.007054776884615421,0.048614032566547394,0.028133897110819817,0.04194442555308342,0.04131979122757912,0.00788182020187378,False,False,False,True
uncond,83,+z,1,0.00970439799129963,0.024172388017177582,0.06263526529073715,0.06951026618480682,0.0691203624010086,0.0006564855575561523,False,False,False,True
uncond,84,+z,1,0.004746636375784874,0.08907219022512436,0.04125482961535454,0.06117476522922516,0.060074467211961746,0.00489962100982666,False,False,False,False
uncond,85,+z,1,0.024816026911139488,0.11599133908748627,0.0592988096177578,0.06215902045369148,0.06339328736066818,0.012681841850280762,False,False,False,False
uncond,86,+z,1,0.010107539594173431,0.04632178321480751,0.043617505580186844,0.04479366913437843,0.044210974127054214,0.013480842113494873,False,False,False,True
uncond,87,+z,1,0.012878273613750935,0.008783974684774876,0.06550741195678711,0.07220270484685898,0.07223261147737503,0.0021884888410568237,False,True,True,True
uncond,88,+z,1,0.008586672134697437,0.0171403419226408,0.033004071563482285,0.04421740025281906,0.038804709911346436,-0.020918741822242737,False,False,True,True
uncond,89,+z,1,0.04120989516377449,0.012259408831596375,0.037221960723400116,0.06988272070884705,0.061197273433208466,-0.051820993423461914,False,False,True,True
uncond,90,+z,1,0.013215203769505024,0.07801353186368942,0.06350906193256378,0.07367628067731857,0.08084534108638763,0.05702018737792969,False,False,False,False
uncond,91,+z,1,0.0175798200070858,0.01729956455528736,0.0668313056230545,0.0422196090221405,0.03855886682868004,-0.010529041290283203,False,False,True,True
uncond,92,+z,1,0.014828402549028397,0.018803583458065987,0.031026694923639297,0.04526793584227562,0.04605967178940773,0.009020209312438965,False,False,True,True
uncond,93,+z,1,0.010926485992968082,0.0361286886036396,0.03002762794494629,0.05579988285899162,0.04936004430055618,-0.026575691998004913,False,False,False,True
uncond,94,+z,1,0.005889813415706158,0.0473664291203022,0.03432781621813774,0.053032100200653076,0.05009230226278305,-0.012442350387573242,False,False,False,True
uncond,95,+z,1,0.01174161583185196,0.033899080008268356,0.041644416749477386,0.0814385637640953,0.07392766326665878,-0.054108381271362305,False,False,False,True
uncond,96,+z,1,0.006468574982136488,0.009892968460917473,0.03421791270375252,0.05212460458278656,0.05320923030376434,0.012321057729423046,False,True,True,True
uncond,97,+z,1,0.010201456025242805,0.008390058763325214,0.043319132179021835,0.054792776703834534,0.056488703936338425,0.0049791038036346436,False,True,True,True
uncond,98,+z,1,0.015128841623663902,0.008177800104022026,0.05290413275361061,0.06452272832393646,0.0638880506157875,-0.0037335623055696487,False,True,True,True
uncond,99,+z,1,0.005420801695436239,0.008717563934624195,0.05327323079109192,0.06153161823749542,0.06473027169704437,0.025456488132476807,False,True,True,True
uncond,0,+z,2,0.0062339575961232185,0.018622025847434998,0.052271079272031784,0.06116291880607605,0.0661354586482048,0.02896149456501007,False,False,True,True
uncond,1,+z,2,0.008382951840758324,0.008411344140768051,0.06355693936347961,0.061727456748485565,0.07687941938638687,0.06064467877149582,False,True,True,True
uncond,2,+z,2,0.0025371836964040995,0.010918300598859787,0.14941178262233734,0.1256454735994339,0.13946309685707092,0.10756725072860718,False,False,True,True
uncond,3,+z,2,0.00877548847347498,0.004179014358669519,0.1869080662727356,0.18968582153320312,0.17837634682655334,-0.111468106508255,True,True,True,True
uncond,4,+z,2,0.0107227498665452,0.011194586753845215,0.034564875066280365,0.09444154798984528,0.08496417850255966,-0.032483793795108795,False,False,True,True
uncond,5,+z,2,0.009180466644465923,0.01711772195994854,0.06065582484006882,0.05585035681724548,0.06999891996383667,0.05828356742858887,False,False,True,True
uncond,6,+z,2,0.06171399727463722,0.04782290384173393,0.059164274483919144,0.054781846702098846,0.06805630028247833,0.05320901423692703,False,False,False,True
uncond,7,+z,2,0.039964932948350906,0.05156513676047325,0.12120907008647919,0.029663152992725372,0.04173126444220543,0.032752275466918945,False,False,False,False
uncond,8,+z,2,0.03321658447384834,0.04236174002289772,0.0746607556939125,0.06254260241985321,0.058049339801073074,-0.005940914154052734,False,False,False,True
uncond,9,+z,2,0.02545144036412239,0.022839058190584183,0.04867131635546684,0.06510575860738754,0.07219444960355759,0.030945658683776855,False,False,False,True
uncond,10,+z,2,0.01032631192356348,0.2493712157011032,0.07319185882806778,0.040338870137929916,0.04263336956501007,0.006972789764404297,False,False,False,False
uncond,11,+z,2,0.06558295339345932,0.05256710946559906,0.05645521357655525,0.12510322034358978,0.1401451677083969,0.11355072259902954,False,False,False,False
uncond,12,+z,2,0.048644062131643295,0.029462220147252083,0.056412793695926666,0.05255173146724701,0.04241633787751198,-0.01587025076150894,False,False,False,True
uncond,13,+z,2,0.03150927647948265,0.07309983670711517,0.07742954790592194,0.0888165757060051,0.1015760749578476,0.06801813840866089,False,False,False,False
uncond,14,+z,2,0.0799499973654747,0.01740090735256672,0.1262744665145874,0.0706535056233406,0.08548981696367264,0.06906735897064209,False,False,True,True
uncond,15,+z,2,0.09363791346549988,0.03143612667918205,0.05174534395337105,0.06081404909491539,0.05390191450715065,0.007487595081329346,False,False,False,True
uncond,16,+z,2,0.07055621594190598,0.14576074481010437,0.03999411314725876,0.10394798964262009,0.12104883790016174,0.106967031955719,False,False,False,False
uncond,17,+z,2,0.04135427996516228,0.05039656162261963,0.07050874829292297,0.053669463843107224,0.04862208664417267,0.008240699768066406,False,False,False,False
uncond,18,+z,2,0.05934927612543106,0.1477721482515335,0.08699890226125717,0.124850332736969,0.1374754011631012,0.08307206630706787,False,False,False,False
uncond,19,+z,2,0.06964942812919617,0.013582208193838596,0.07011742889881134,0.08593011647462845,0.09078759700059891,0.039726972579956055,False,False,True,True
uncond,20,+z,2,0.09216106683015823,0.13404643535614014,0.05089927837252617,0.09909370541572571,0.09223097562789917,-0.024006469175219536,False,False,False,False
uncond,21,+z,2,0.005556546151638031,0.011930461041629314,0.038075678050518036,0.06318849325180054,0.08008186519145966,0.07110410928726196,False,False,True,True
uncond,22,+z,2,0.006345308385789394,0.043292731046676636,0.030667610466480255,0.09978872537612915,0.08228764683008194,-0.07247090339660645,False,False,False,True
uncond,23,+z,2,0.020028460770845413,0.08499740809202194,0.076509989798069,0.04949863255023956,0.035734180361032486,-0.022136926651000977,False,False,False,False
uncond,24,+z,2,0.010358009487390518,0.005798018537461758,0.04196305200457573,0.06946271657943726,0.08054854720830917,0.052014321088790894,False,True,True,True
uncond,25,+z,2,0.016506144776940346,0.02834082581102848,0.04377264529466629,0.13684068620204926,0.1273069530725479,-0.0560324490070343,False,False,False,True
uncond,26,+z,2,0.015837183222174644,0.005874613765627146,0.04037094488739967,0.08945900201797485,0.09909725934267044,0.060804009437561035,False,True,True,True
